schoolid,schoolName,urban,charter,schPctnonw,schPctsped,schPctfree,year08,MathAvgScore
Dtype 1 Dnum 518 Snum 4,WORTHINGTON MIDDLE,1,0,0.541353383,0.127819549,0.578947368,2,646.7
Dtype 1 Dnum 531 Snum 30,BYRON MIDDLE SCHOOL,0,0,0.038167939,0.076335878,0.152671756,0,655.7
Dtype 1 Dnum 531 Snum 30,BYRON MIDDLE SCHOOL,0,0,0.038167939,0.076335878,0.152671756,1,656.1
Dtype 1 Dnum 531 Snum 30,BYRON MIDDLE SCHOOL,0,0,0.038167939,0.076335878,0.152671756,2,660.3
Dtype 1 Dnum 533 Snum 25,DOVER-EYOTA MIDDLE SCHOOL,0,0,0.011235955,0.04494382,0.235955056,0,NA
Dtype 1 Dnum 533 Snum 25,DOVER-EYOTA MIDDLE SCHOOL,0,0,0.011235955,0.04494382,0.235955056,1,NA
Dtype 1 Dnum 533 Snum 25,DOVER-EYOTA MIDDLE SCHOOL,0,0,0.011235955,0.04494382,0.235955056,2,659
Dtype 1 Dnum 534 Snum 20,STEWARTVILLE MIDDLE,1,0,0.032051282,0.083333333,0.237179487,0,653.7
Dtype 1 Dnum 534 Snum 20,STEWARTVILLE MIDDLE,1,0,0.032051282,0.083333333,0.237179487,1,656.9
Dtype 1 Dnum 534 Snum 20,STEWARTVILLE MIDDLE,1,0,0.032051282,0.083333333,0.237179487,2,657
Dtype 1 Dnum 535 Snum 138,LINCOLN K-8 CHOICE ELEMENTARY,1,0,0.125,0.09375,0.25,0,664.5
Dtype 1 Dnum 535 Snum 138,LINCOLN K-8 CHOICE ELEMENTARY,1,0,0.125,0.09375,0.25,1,657.6
Dtype 1 Dnum 535 Snum 138,LINCOLN K-8 CHOICE ELEMENTARY,1,0,0.125,0.09375,0.25,2,659.7
Dtype 1 Dnum 535 Snum 325,JOHN ADAMS MIDDLE,1,0,0.232081911,0.092150171,0.290102389,0,657.1
Dtype 1 Dnum 535 Snum 325,JOHN ADAMS MIDDLE,1,0,0.232081911,0.092150171,0.290102389,1,657.5
Dtype 1 Dnum 535 Snum 325,JOHN ADAMS MIDDLE,1,0,0.232081911,0.092150171,0.290102389,2,658
Dtype 1 Dnum 535 Snum 330,WILLOW CREEK MIDDLE,1,0,0.157342657,0.059440559,0.248251748,0,657.4
Dtype 1 Dnum 535 Snum 330,WILLOW CREEK MIDDLE,1,0,0.157342657,0.059440559,0.248251748,1,657.5
Dtype 1 Dnum 535 Snum 330,WILLOW CREEK MIDDLE,1,0,0.157342657,0.059440559,0.248251748,2,658.4
Dtype 1 Dnum 535 Snum 335,KELLOGG MIDDLE,1,0,0.192592593,0.096296296,0.248148148,0,660.7
Dtype 1 Dnum 535 Snum 335,KELLOGG MIDDLE,1,0,0.192592593,0.096296296,0.248148148,1,659.1
Dtype 1 Dnum 535 Snum 335,KELLOGG MIDDLE,1,0,0.192592593,0.096296296,0.248148148,2,660.6
Dtype 1 Dnum 535 Snum 340,FRIEDELL MIDDLE,1,0,0.363636364,0.125874126,0.286713287,0,661.1
Dtype 1 Dnum 535 Snum 340,FRIEDELL MIDDLE,1,0,0.363636364,0.125874126,0.286713287,1,660.9
Dtype 1 Dnum 535 Snum 340,FRIEDELL MIDDLE,1,0,0.363636364,0.125874126,0.286713287,2,661.1
Dtype 1 Dnum 542 Snum 10,BATTLE LAKE ELEMENTARY,0,0,0.068181818,0.045454545,0.340909091,0,657.2
Dtype 1 Dnum 542 Snum 10,BATTLE LAKE ELEMENTARY,0,0,0.068181818,0.045454545,0.340909091,1,659.2
Dtype 1 Dnum 542 Snum 10,BATTLE LAKE ELEMENTARY,0,0,0.068181818,0.045454545,0.340909091,2,664.9
Dtype 1 Dnum 544 Snum 340,IQ ACADEMY MINNESOTA,1,0,0.227272727,0.045454545,0.090909091,0,NA
Dtype 1 Dnum 544 Snum 340,IQ ACADEMY MINNESOTA,1,0,0.227272727,0.045454545,0.090909091,1,637.9
Dtype 1 Dnum 544 Snum 340,IQ ACADEMY MINNESOTA,1,0,0.227272727,0.045454545,0.090909091,2,643.7
Dtype 1 Dnum 544 Snum 390,KENNEDY SECONDARY SCHOOL,1,0,0.08125,0.15,0.2875,0,NA
Dtype 1 Dnum 544 Snum 390,KENNEDY SECONDARY SCHOOL,1,0,0.08125,0.15,0.2875,1,NA
Dtype 1 Dnum 544 Snum 390,KENNEDY SECONDARY SCHOOL,1,0,0.08125,0.15,0.2875,2,653.3
Dtype 1 Dnum 545 Snum 10,HENNING ELEMENTARY,0,0,0,0.15625,0.4375,0,652.5
Dtype 1 Dnum 545 Snum 10,HENNING ELEMENTARY,0,0,0,0.15625,0.4375,1,653.3
Dtype 1 Dnum 545 Snum 10,HENNING ELEMENTARY,0,0,0,0.15625,0.4375,2,657
Dtype 1 Dnum 547 Snum 10,PARKERS PRAIRIE ELEMENTARY,0,0,0.022727273,0.113636364,0.340909091,0,651.9
Dtype 1 Dnum 547 Snum 10,PARKERS PRAIRIE ELEMENTARY,0,0,0.022727273,0.113636364,0.340909091,1,651.8
Dtype 1 Dnum 547 Snum 10,PARKERS PRAIRIE ELEMENTARY,0,0,0.022727273,0.113636364,0.340909091,2,656.8
Dtype 1 Dnum 548 Snum 10,VIKING ELEMENTARY SCHOOL,0,0,0.453333333,0.2,0.293333333,0,652.3
Dtype 1 Dnum 548 Snum 10,VIKING ELEMENTARY SCHOOL,0,0,0.453333333,0.2,0.293333333,1,649.2
Dtype 1 Dnum 548 Snum 10,VIKING ELEMENTARY SCHOOL,0,0,0.453333333,0.2,0.293333333,2,647.7
Dtype 1 Dnum 549 Snum 20,PRAIRIE WIND MIDDLE,0,0,0.046296296,0.101851852,0.453703704,0,659.6
Dtype 1 Dnum 549 Snum 20,PRAIRIE WIND MIDDLE,0,0,0.046296296,0.101851852,0.453703704,1,654.9
Dtype 1 Dnum 549 Snum 20,PRAIRIE WIND MIDDLE,0,0,0.046296296,0.101851852,0.453703704,2,658.4
Dtype 1 Dnum 550 Snum 10,UNDERWOOD ELEMENTARY,0,0,0.037735849,0.169811321,0.622641509,0,650
Dtype 1 Dnum 550 Snum 10,UNDERWOOD ELEMENTARY,0,0,0.037735849,0.169811321,0.622641509,1,653.1
Dtype 1 Dnum 550 Snum 10,UNDERWOOD ELEMENTARY,0,0,0.037735849,0.169811321,0.622641509,2,649.7
Dtype 1 Dnum 553 Snum 10,NEW YORK MILLS ELEMENTARY,0,0,0.02,0.14,0.52,0,653.7
Dtype 1 Dnum 553 Snum 10,NEW YORK MILLS ELEMENTARY,0,0,0.02,0.14,0.52,1,657.6
Dtype 1 Dnum 553 Snum 10,NEW YORK MILLS ELEMENTARY,0,0,0.02,0.14,0.52,2,652.7
Dtype 1 Dnum 561 Snum 10,GOODRIDGE ELEMENTARY,0,0,0.2,0.3,0.4,0,651.4
Dtype 1 Dnum 561 Snum 10,GOODRIDGE ELEMENTARY,0,0,0.2,0.3,0.4,1,645.7
Dtype 1 Dnum 561 Snum 10,GOODRIDGE ELEMENTARY,0,0,0.2,0.3,0.4,2,644.9
Dtype 1 Dnum 564 Snum 60,FRANKLIN MIDDLE,0,0,0.111111111,0.137254902,0.385620915,0,655.2
Dtype 1 Dnum 564 Snum 60,FRANKLIN MIDDLE,0,0,0.111111111,0.137254902,0.385620915,1,655.4
Dtype 1 Dnum 564 Snum 60,FRANKLIN MIDDLE,0,0,0.111111111,0.137254902,0.385620915,2,658.2
Dtype 1 Dnum 577 Snum 30,WILLOW RIVER ELEMENTARY,0,0,0,0,0.482758621,0,648.8
Dtype 1 Dnum 577 Snum 30,WILLOW RIVER ELEMENTARY,0,0,0,0,0.482758621,1,647.5
Dtype 1 Dnum 577 Snum 30,WILLOW RIVER ELEMENTARY,0,0,0,0,0.482758621,2,657.2
Dtype 1 Dnum 578 Snum 10,PINE CITY ELEMENTARY,1,0,0.070866142,0.094488189,0.440944882,0,653.3
Dtype 1 Dnum 578 Snum 10,PINE CITY ELEMENTARY,1,0,0.070866142,0.094488189,0.440944882,1,655.9
Dtype 1 Dnum 578 Snum 10,PINE CITY ELEMENTARY,1,0,0.070866142,0.094488189,0.440944882,2,656.2
Dtype 1 Dnum 581 Snum 20,EDGERTON ELEMENTARY,0,0,0.047619048,0.238095238,0.285714286,0,649.8
Dtype 1 Dnum 581 Snum 20,EDGERTON ELEMENTARY,0,0,0.047619048,0.238095238,0.285714286,1,648.5
Dtype 1 Dnum 581 Snum 20,EDGERTON ELEMENTARY,0,0,0.047619048,0.238095238,0.285714286,2,651.6
Dtype 1 Dnum 593 Snum 80,HIGHLAND ELEMENTARY,1,0,0.227848101,0.151898734,0.35443038,0,647
Dtype 1 Dnum 593 Snum 80,HIGHLAND ELEMENTARY,1,0,0.227848101,0.151898734,0.35443038,1,648.9
Dtype 1 Dnum 593 Snum 80,HIGHLAND ELEMENTARY,1,0,0.227848101,0.151898734,0.35443038,2,656.7
Dtype 1 Dnum 595 Snum 310,CENTRAL MIDDLE,1,0,0.125,0.118055556,0.333333333,0,649.4
Dtype 1 Dnum 595 Snum 310,CENTRAL MIDDLE,1,0,0.125,0.118055556,0.333333333,1,647.8
Dtype 1 Dnum 595 Snum 310,CENTRAL MIDDLE,1,0,0.125,0.118055556,0.333333333,2,651.7
Dtype 1 Dnum 599 Snum 10,FERTILE-BELTRAMI ELEMENTARY,0,0,0.081081081,0.189189189,0.351351351,0,651.4
Dtype 1 Dnum 599 Snum 10,FERTILE-BELTRAMI ELEMENTARY,0,0,0.081081081,0.189189189,0.351351351,1,657.3
Dtype 1 Dnum 599 Snum 10,FERTILE-BELTRAMI ELEMENTARY,0,0,0.081081081,0.189189189,0.351351351,2,657.1
Dtype 1 Dnum 600 Snum 1,FISHER ELEMENTARY,0,0,0.058823529,0.176470588,0.235294118,0,658
Dtype 1 Dnum 600 Snum 1,FISHER ELEMENTARY,0,0,0.058823529,0.176470588,0.235294118,1,658.5
Dtype 1 Dnum 600 Snum 1,FISHER ELEMENTARY,0,0,0.058823529,0.176470588,0.235294118,2,657.9
Dtype 1 Dnum 601 Snum 10,MAGELSSEN ELEMENTARY,0,0,0.098039216,0.098039216,0.431372549,0,652.1
Dtype 1 Dnum 601 Snum 10,MAGELSSEN ELEMENTARY,0,0,0.098039216,0.098039216,0.431372549,1,656.2
Dtype 1 Dnum 601 Snum 10,MAGELSSEN ELEMENTARY,0,0,0.098039216,0.098039216,0.431372549,2,659.5
Dtype 1 Dnum 611 Snum 10,CYRUS TECHNOLOGY ELEMENTARY,0,0,0.071428571,0.214285714,0.428571429,0,NA
Dtype 1 Dnum 611 Snum 10,CYRUS TECHNOLOGY ELEMENTARY,0,0,0.071428571,0.214285714,0.428571429,1,NA
Dtype 1 Dnum 611 Snum 10,CYRUS TECHNOLOGY ELEMENTARY,0,0,0.071428571,0.214285714,0.428571429,2,656.8
Dtype 1 Dnum 621 Snum 66,EDGEWOOD MIDDLE,1,0,0.278481013,0.164556962,0.46835443,0,655.4
Dtype 1 Dnum 621 Snum 66,EDGEWOOD MIDDLE,1,0,0.278481013,0.164556962,0.46835443,1,651.6
Dtype 1 Dnum 621 Snum 66,EDGEWOOD MIDDLE,1,0,0.278481013,0.164556962,0.46835443,2,656.3
Dtype 1 Dnum 621 Snum 67,HIGHVIEW MIDDLE,1,0,0.281690141,0.070422535,0.328638498,0,657.7
Dtype 1 Dnum 621 Snum 67,HIGHVIEW MIDDLE,1,0,0.281690141,0.070422535,0.328638498,1,654.1
Dtype 1 Dnum 621 Snum 67,HIGHVIEW MIDDLE,1,0,0.281690141,0.070422535,0.328638498,2,660
Dtype 1 Dnum 621 Snum 70,CHIPPEWA MIDDLE,1,0,0.153571429,0.064285714,0.153571429,0,663
Dtype 1 Dnum 621 Snum 70,CHIPPEWA MIDDLE,1,0,0.153571429,0.064285714,0.153571429,1,665
Dtype 1 Dnum 621 Snum 70,CHIPPEWA MIDDLE,1,0,0.153571429,0.064285714,0.153571429,2,664.8
Dtype 1 Dnum 622 Snum 54,SKYVIEW COMMUNITY MIDDLE,1,0,0.309236948,0.120481928,0.265060241,0,654.3
Dtype 1 Dnum 622 Snum 54,SKYVIEW COMMUNITY MIDDLE,1,0,0.309236948,0.120481928,0.265060241,1,653.5
Dtype 1 Dnum 622 Snum 54,SKYVIEW COMMUNITY MIDDLE,1,0,0.309236948,0.120481928,0.265060241,2,659
Dtype 1 Dnum 622 Snum 55,JOHN GLENN MIDDLE,1,0,0.427350427,0.145299145,0.435897436,0,648
Dtype 1 Dnum 622 Snum 55,JOHN GLENN MIDDLE,1,0,0.427350427,0.145299145,0.435897436,1,652.1
Dtype 1 Dnum 622 Snum 55,JOHN GLENN MIDDLE,1,0,0.427350427,0.145299145,0.435897436,2,651.4
Dtype 1 Dnum 622 Snum 56,MAPLEWOOD MIDDLE,1,0,0.230769231,0.140271493,0.325791855,0,651.7
Dtype 1 Dnum 622 Snum 56,MAPLEWOOD MIDDLE,1,0,0.230769231,0.140271493,0.325791855,1,652.8
Dtype 1 Dnum 622 Snum 56,MAPLEWOOD MIDDLE,1,0,0.230769231,0.140271493,0.325791855,2,655.3
Dtype 1 Dnum 623 Snum 721,BRIMHALL ELEMENTARY,1,0,0.414634146,0.109756098,0.414634146,0,657.4
Dtype 1 Dnum 623 Snum 721,BRIMHALL ELEMENTARY,1,0,0.414634146,0.109756098,0.414634146,1,659.7
Dtype 1 Dnum 623 Snum 721,BRIMHALL ELEMENTARY,1,0,0.414634146,0.109756098,0.414634146,2,659.6
Dtype 1 Dnum 623 Snum 722,CENTRAL PARK ELEMENTARY,1,0,0.548387097,0.177419355,0.64516129,0,651.8
Dtype 1 Dnum 623 Snum 722,CENTRAL PARK ELEMENTARY,1,0,0.548387097,0.177419355,0.64516129,1,647.6
Dtype 1 Dnum 623 Snum 722,CENTRAL PARK ELEMENTARY,1,0,0.548387097,0.177419355,0.64516129,2,653.4
Dtype 1 Dnum 623 Snum 723,EDGERTON ELEMENTARY,1,0,0.276595745,0.127659574,0.425531915,0,651.3
Dtype 1 Dnum 623 Snum 723,EDGERTON ELEMENTARY,1,0,0.276595745,0.127659574,0.425531915,1,659.7
Dtype 1 Dnum 623 Snum 723,EDGERTON ELEMENTARY,1,0,0.276595745,0.127659574,0.425531915,2,658.6
Dtype 1 Dnum 623 Snum 724,FALCON HEIGHTS ELEMENTARY,1,0,0.214285714,0.071428571,0.214285714,0,657.8
Dtype 1 Dnum 623 Snum 724,FALCON HEIGHTS ELEMENTARY,1,0,0.214285714,0.071428571,0.214285714,1,659
Dtype 1 Dnum 623 Snum 724,FALCON HEIGHTS ELEMENTARY,1,0,0.214285714,0.071428571,0.214285714,2,665.2
Dtype 1 Dnum 623 Snum 728,LITTLE CANADA ELEMENTARY,1,0,0.48,0.2,0.46,0,651.9
Dtype 1 Dnum 623 Snum 728,LITTLE CANADA ELEMENTARY,1,0,0.48,0.2,0.46,1,653.4
Dtype 1 Dnum 623 Snum 728,LITTLE CANADA ELEMENTARY,1,0,0.48,0.2,0.46,2,654.6
Dtype 1 Dnum 623 Snum 73,PARKVIEW CENTER SCHOOL,1,0,0.195121951,0.073170732,0.097560976,0,661.7
Dtype 1 Dnum 623 Snum 73,PARKVIEW CENTER SCHOOL,1,0,0.195121951,0.073170732,0.097560976,1,662.1
Dtype 1 Dnum 623 Snum 73,PARKVIEW CENTER SCHOOL,1,0,0.195121951,0.073170732,0.097560976,2,667
Dtype 1 Dnum 623 Snum 731,WILLIAMS ELEMENTARY,1,0,0.254545455,0.181818182,0.4,0,657.1
Dtype 1 Dnum 623 Snum 731,WILLIAMS ELEMENTARY,1,0,0.254545455,0.181818182,0.4,1,657.6
Dtype 1 Dnum 623 Snum 731,WILLIAMS ELEMENTARY,1,0,0.254545455,0.181818182,0.4,2,656.7
Dtype 1 Dnum 624 Snum 57,CENTRAL MIDDLE,1,0,0.13622291,0.07120743,0.219814241,0,654.2
Dtype 1 Dnum 624 Snum 57,CENTRAL MIDDLE,1,0,0.13622291,0.07120743,0.219814241,1,653.5
Dtype 1 Dnum 624 Snum 57,CENTRAL MIDDLE,1,0,0.13622291,0.07120743,0.219814241,2,654.9
Dtype 1 Dnum 624 Snum 59,SUNRISE PARK MIDDLE,1,0,0.137168142,0.10619469,0.32300885,0,653.7
Dtype 1 Dnum 624 Snum 59,SUNRISE PARK MIDDLE,1,0,0.137168142,0.10619469,0.32300885,1,654.3
Dtype 1 Dnum 624 Snum 59,SUNRISE PARK MIDDLE,1,0,0.137168142,0.10619469,0.32300885,2,654.5
Dtype 1 Dnum 625 Snum 150,BENJ. E. MAYS MAGNET/RONDO,1,0,0.976744186,0.162790698,0.930232558,0,655.4
Dtype 1 Dnum 625 Snum 150,BENJ. E. MAYS MAGNET/RONDO,1,0,0.976744186,0.162790698,0.930232558,1,650
Dtype 1 Dnum 625 Snum 150,BENJ. E. MAYS MAGNET/RONDO,1,0,0.976744186,0.162790698,0.930232558,2,649.1
Dtype 1 Dnum 625 Snum 315,FARNSWORTH AEROSPACE UPPER,1,0,0.863636364,0.125,0.852272727,0,NA
Dtype 1 Dnum 625 Snum 315,FARNSWORTH AEROSPACE UPPER,1,0,0.863636364,0.125,0.852272727,1,654.9
Dtype 1 Dnum 625 Snum 315,FARNSWORTH AEROSPACE UPPER,1,0,0.863636364,0.125,0.852272727,2,658.4
Dtype 1 Dnum 625 Snum 410,ADAMS MAGNET ELEMENTARY,1,0,0.671052632,0.105263158,0.447368421,0,654
Dtype 1 Dnum 625 Snum 410,ADAMS MAGNET ELEMENTARY,1,0,0.671052632,0.105263158,0.447368421,1,651.5
Dtype 1 Dnum 625 Snum 410,ADAMS MAGNET ELEMENTARY,1,0,0.671052632,0.105263158,0.447368421,2,650
Dtype 1 Dnum 625 Snum 413,AMES ELEMENTARY,1,0,0.928571429,0.214285714,0.964285714,0,652.8
Dtype 1 Dnum 625 Snum 413,AMES ELEMENTARY,1,0,0.928571429,0.214285714,0.964285714,1,642.1
Dtype 1 Dnum 625 Snum 413,AMES ELEMENTARY,1,0,0.928571429,0.214285714,0.964285714,2,648.1
Dtype 1 Dnum 625 Snum 415,JOHN A.JOHNSON ACHIEVEMENT PLUS EL.,1,0,0.80952381,0.214285714,0.952380952,0,647.5
Dtype 1 Dnum 625 Snum 415,JOHN A.JOHNSON ACHIEVEMENT PLUS EL.,1,0,0.80952381,0.214285714,0.952380952,1,651.2
Dtype 1 Dnum 625 Snum 415,JOHN A.JOHNSON ACHIEVEMENT PLUS EL.,1,0,0.80952381,0.214285714,0.952380952,2,642.9
Dtype 1 Dnum 625 Snum 422,BATTLE CREEK MAGNET ELEMENTARY,1,0,0.841463415,0.12195122,0.780487805,0,655.4
Dtype 1 Dnum 625 Snum 422,BATTLE CREEK MAGNET ELEMENTARY,1,0,0.841463415,0.12195122,0.780487805,1,649.5
Dtype 1 Dnum 625 Snum 422,BATTLE CREEK MAGNET ELEMENTARY,1,0,0.841463415,0.12195122,0.780487805,2,654.3
Dtype 1 Dnum 625 Snum 425,CHELSEA HEIGHTS ELEMENTARY,1,0,0.509433962,0.264150943,0.433962264,0,650.5
Dtype 1 Dnum 625 Snum 425,CHELSEA HEIGHTS ELEMENTARY,1,0,0.509433962,0.264150943,0.433962264,1,652.6
Dtype 1 Dnum 625 Snum 425,CHELSEA HEIGHTS ELEMENTARY,1,0,0.509433962,0.264150943,0.433962264,2,652.2
Dtype 1 Dnum 625 Snum 428,CHEROKEE HEIGHTS MAGNET ELEMENTARY,1,0,0.958333333,0.125,0.916666667,0,644.9
Dtype 1 Dnum 625 Snum 428,CHEROKEE HEIGHTS MAGNET ELEMENTARY,1,0,0.958333333,0.125,0.916666667,1,634
Dtype 1 Dnum 625 Snum 428,CHEROKEE HEIGHTS MAGNET ELEMENTARY,1,0,0.958333333,0.125,0.916666667,2,648
Dtype 1 Dnum 625 Snum 431,COMO PARK ELEMENTARY,1,0,0.86,0.22,0.92,0,652.3
Dtype 1 Dnum 625 Snum 431,COMO PARK ELEMENTARY,1,0,0.86,0.22,0.92,1,648.8
Dtype 1 Dnum 625 Snum 431,COMO PARK ELEMENTARY,1,0,0.86,0.22,0.92,2,651.9
Dtype 1 Dnum 625 Snum 432,COMO SPECIAL/HARTZELL,1,0,0.666666667,1,0.666666667,0,628.5
Dtype 1 Dnum 625 Snum 432,COMO SPECIAL/HARTZELL,1,0,0.666666667,1,0.666666667,1,NA
Dtype 1 Dnum 625 Snum 432,COMO SPECIAL/HARTZELL,1,0,0.666666667,1,0.666666667,2,NA
Dtype 1 Dnum 625 Snum 433,DAYTONS BLUFF ELEMENTARY,1,0,0.833333333,0.066666667,0.933333333,0,648.9
Dtype 1 Dnum 625 Snum 433,DAYTONS BLUFF ELEMENTARY,1,0,0.833333333,0.066666667,0.933333333,1,650.3
Dtype 1 Dnum 625 Snum 433,DAYTONS BLUFF ELEMENTARY,1,0,0.833333333,0.066666667,0.933333333,2,656.7
Dtype 1 Dnum 625 Snum 435,EXPO/HARRIET BISHOP CENTER,1,0,0.483870968,0.139784946,0.537634409,0,653
Dtype 1 Dnum 625 Snum 435,EXPO/HARRIET BISHOP CENTER,1,0,0.483870968,0.139784946,0.537634409,1,651.7
Dtype 1 Dnum 625 Snum 435,EXPO/HARRIET BISHOP CENTER,1,0,0.483870968,0.139784946,0.537634409,2,655.8
Dtype 1 Dnum 625 Snum 438,MUSEUM MAGNET/RONDO,1,0,0.872340426,0.191489362,0.70212766,0,647.5
Dtype 1 Dnum 625 Snum 438,MUSEUM MAGNET/RONDO,1,0,0.872340426,0.191489362,0.70212766,1,651
Dtype 1 Dnum 625 Snum 438,MUSEUM MAGNET/RONDO,1,0,0.872340426,0.191489362,0.70212766,2,648.1
Dtype 1 Dnum 625 Snum 449,BRUCE F VENTO ELEMENTARY,1,0,0,0.142857143,0.959183673,0,642.6
Dtype 1 Dnum 625 Snum 449,BRUCE F VENTO ELEMENTARY,1,0,0,0.142857143,0.959183673,1,639.5
Dtype 1 Dnum 625 Snum 449,BRUCE F VENTO ELEMENTARY,1,0,0,0.142857143,0.959183673,2,645.7
Dtype 1 Dnum 625 Snum 45,HIGHWOOD HILLS LEARNING CENTER,1,0,0.583333333,1,0.833333333,0,NA
Dtype 1 Dnum 625 Snum 45,HIGHWOOD HILLS LEARNING CENTER,1,0,0.583333333,1,0.833333333,1,621.4
Dtype 1 Dnum 625 Snum 45,HIGHWOOD HILLS LEARNING CENTER,1,0,0.583333333,1,0.833333333,2,625.4
Dtype 1 Dnum 625 Snum 452,EASTERN HEIGHTS ELEMENTARY,1,0,0.711111111,0.288888889,0.844444444,0,645.3
Dtype 1 Dnum 625 Snum 452,EASTERN HEIGHTS ELEMENTARY,1,0,0.711111111,0.288888889,0.844444444,1,647.7
Dtype 1 Dnum 625 Snum 452,EASTERN HEIGHTS ELEMENTARY,1,0,0.711111111,0.288888889,0.844444444,2,652.4
Dtype 1 Dnum 625 Snum 460,FOUR SEASONS ELEMENTARY,1,0,0.71875,0.1875,0.75,0,649.4
Dtype 1 Dnum 625 Snum 460,FOUR SEASONS ELEMENTARY,1,0,0.71875,0.1875,0.75,1,647.1
Dtype 1 Dnum 625 Snum 460,FOUR SEASONS ELEMENTARY,1,0,0.71875,0.1875,0.75,2,653.1
Dtype 1 Dnum 625 Snum 461,FRANKLIN MAGNET ELEMENTARY,1,0,0.93220339,0.152542373,0.949152542,0,652.6
Dtype 1 Dnum 625 Snum 461,FRANKLIN MAGNET ELEMENTARY,1,0,0.93220339,0.152542373,0.949152542,1,649
Dtype 1 Dnum 625 Snum 461,FRANKLIN MAGNET ELEMENTARY,1,0,0.93220339,0.152542373,0.949152542,2,646.4
Dtype 1 Dnum 625 Snum 462,L'ETOILE DU NORD FRENCH IMMERSION,1,0,0.466666667,0.044444444,0.266666667,0,658.1
Dtype 1 Dnum 625 Snum 462,L'ETOILE DU NORD FRENCH IMMERSION,1,0,0.466666667,0.044444444,0.266666667,1,666.4
Dtype 1 Dnum 625 Snum 462,L'ETOILE DU NORD FRENCH IMMERSION,1,0,0.466666667,0.044444444,0.266666667,2,660.2
Dtype 1 Dnum 625 Snum 464,FROST LAKE MAGNET ELEMENTARY,1,0,0.926829268,0.207317073,0.853658537,0,655.5
Dtype 1 Dnum 625 Snum 464,FROST LAKE MAGNET ELEMENTARY,1,0,0.926829268,0.207317073,0.853658537,1,649.9
Dtype 1 Dnum 625 Snum 464,FROST LAKE MAGNET ELEMENTARY,1,0,0.926829268,0.207317073,0.853658537,2,648.4
Dtype 1 Dnum 625 Snum 465,CROSSROADS MONTESSORI,1,0,0.6,0.12,0.48,0,656
Dtype 1 Dnum 625 Snum 465,CROSSROADS MONTESSORI,1,0,0.6,0.12,0.48,1,649
Dtype 1 Dnum 625 Snum 465,CROSSROADS MONTESSORI,1,0,0.6,0.12,0.48,2,655.5
Dtype 1 Dnum 625 Snum 466,CROSSROADS SCIENCE PROGRAM,1,0,0.648648649,0.108108108,0.72972973,0,651.2
Dtype 1 Dnum 625 Snum 466,CROSSROADS SCIENCE PROGRAM,1,0,0.648648649,0.108108108,0.72972973,1,655.6
Dtype 1 Dnum 625 Snum 466,CROSSROADS SCIENCE PROGRAM,1,0,0.648648649,0.108108108,0.72972973,2,655.5
Dtype 1 Dnum 625 Snum 467,GALTIER MAGNET ELEMENTARY,1,0,0.930232558,0.325581395,0.953488372,0,645.4
Dtype 1 Dnum 625 Snum 467,GALTIER MAGNET ELEMENTARY,1,0,0.930232558,0.325581395,0.953488372,1,642.3
Dtype 1 Dnum 625 Snum 467,GALTIER MAGNET ELEMENTARY,1,0,0.930232558,0.325581395,0.953488372,2,644.6
Dtype 1 Dnum 625 Snum 476,GROVELAND PARK ELEMENTARY,1,0,0.333333333,0.066666667,0.355555556,0,651.9
Dtype 1 Dnum 625 Snum 476,GROVELAND PARK ELEMENTARY,1,0,0.333333333,0.066666667,0.355555556,1,650.3
Dtype 1 Dnum 625 Snum 476,GROVELAND PARK ELEMENTARY,1,0,0.333333333,0.066666667,0.355555556,2,656
Dtype 1 Dnum 625 Snum 482,HANCOCK/HAMLINE MAGNET ELEMENTARY,1,0,0.918918919,0.108108108,0.945945946,0,644
Dtype 1 Dnum 625 Snum 482,HANCOCK/HAMLINE MAGNET ELEMENTARY,1,0,0.918918919,0.108108108,0.945945946,1,644.6
Dtype 1 Dnum 625 Snum 482,HANCOCK/HAMLINE MAGNET ELEMENTARY,1,0,0.918918919,0.108108108,0.945945946,2,645.7
Dtype 1 Dnum 625 Snum 488,HAYDEN HEIGHTS ELEMENTARY,1,0,0.730769231,0.192307692,0.730769231,0,643.3
Dtype 1 Dnum 625 Snum 488,HAYDEN HEIGHTS ELEMENTARY,1,0,0.730769231,0.192307692,0.730769231,1,644.7
Dtype 1 Dnum 625 Snum 488,HAYDEN HEIGHTS ELEMENTARY,1,0,0.730769231,0.192307692,0.730769231,2,641.5
Dtype 1 Dnum 625 Snum 491,HIGHLAND PARK ELEMENTARY,1,0,0.565217391,0.217391304,0.52173913,0,652.7
Dtype 1 Dnum 625 Snum 491,HIGHLAND PARK ELEMENTARY,1,0,0.565217391,0.217391304,0.52173913,1,655.3
Dtype 1 Dnum 625 Snum 491,HIGHLAND PARK ELEMENTARY,1,0,0.565217391,0.217391304,0.52173913,2,659
Dtype 1 Dnum 625 Snum 493,HILL MONTESSORI,1,0,0.543478261,0.152173913,0.369565217,0,645.8
Dtype 1 Dnum 625 Snum 493,HILL MONTESSORI,1,0,0.543478261,0.152173913,0.369565217,1,647.8
Dtype 1 Dnum 625 Snum 493,HILL MONTESSORI,1,0,0.543478261,0.152173913,0.369565217,2,650.4
Dtype 1 Dnum 625 Snum 494,CAPITOL HILL MAGNET/RONDO,1,0,0.341666667,0.041666667,0.25,0,663.9
